,GEOID,BEDROOMS BY GROSS RENT_Estimate!!Total,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!No cash rent,YEAR
218,13121000100,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,0.0,0.0,0.0,58.0,77.0,23.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,18.0,79.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,44.0,34.0,0.0,2013.0
219,13121000100,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,159.0,0.0,0.0,0.0,62.0,69.0,28.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2014.0
220,13121000100,326.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,137.0,137.0,0.0,0.0,61.0,40.0,36.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,32.0,16.0,52.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,13.0,66.0,0.0,2015.0
221,13121000100,347.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,42.0,42.0,40.0,0.0,0.0,101.0,101.0,0.0,0.0,0.0,33.0,17.0,51.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,13.0,100.0,0.0,2016.0
222,13121000100,395.0,24.0,24.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,111.0,111.0,0.0,0.0,0.0,32.0,51.0,28.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,36.0,104.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,13.0,107.0,0.0,2017.0
223,13121010206,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,101.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,40.0,2012.0
224,13121010206,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,68.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,2013.0
225,13121010206,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,25.0,0.0,6.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,95.0,77.0,0.0,0.0,0.0,0.0,9.0,68.0,18.0,2014.0
226,13121010206,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,29.0,0.0,7.0,0.0,0.0,77.0,68.0,0.0,0.0,0.0,52.0,6.0,10.0,9.0,85.0,66.0,0.0,0.0,0.0,6.0,11.0,49.0,19.0,2015.0
227,13121010206,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,28.0,0.0,6.0,0.0,0.0,69.0,58.0,0.0,0.0,0.0,44.0,4.0,10.0,11.0,89.0,71.0,0.0,0.0,0.0,0.0,15.0,56.0,18.0,2016.0
228,13121010206,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,32.0,0.0,0.0,6.0,0.0,60.0,50.0,0.0,0.0,0.0,37.0,3.0,10.0,10.0,78.0,68.0,0.0,0.0,0.0,0.0,18.0,50.0,10.0,2017.0
229,13121006602,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,21.0,46.0,37.0,0.0,0.0,196.0,196.0,0.0,6.0,49.0,65.0,76.0,0.0,0.0,62.0,49.0,0.0,0.0,22.0,0.0,15.0,12.0,13.0,2012.0
230,13121006602,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0,0.0,9.0,36.0,32.0,0.0,0.0,193.0,193.0,0.0,10.0,30.0,81.0,72.0,0.0,0.0,58.0,47.0,0.0,0.0,24.0,5.0,0.0,18.0,11.0,2013.0
231,13121006602,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,9.0,46.0,8.0,37.0,0.0,185.0,185.0,0.0,7.0,30.0,71.0,70.0,7.0,0.0,71.0,67.0,0.0,0.0,9.0,8.0,0.0,50.0,4.0,2014.0
232,13121006602,351.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,70.0,70.0,10.0,13.0,37.0,8.0,0.0,2.0,0.0,171.0,171.0,5.0,33.0,45.0,81.0,7.0,0.0,0.0,106.0,92.0,0.0,7.0,21.0,0.0,64.0,0.0,14.0,2015.0
233,13121006602,357.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,72.0,72.0,9.0,15.0,27.0,18.0,0.0,3.0,0.0,178.0,178.0,0.0,32.0,38.0,94.0,14.0,0.0,0.0,101.0,88.0,0.0,7.0,21.0,0.0,60.0,0.0,13.0,2016.0
234,13121006602,366.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,85.0,85.0,8.0,8.0,46.0,20.0,0.0,3.0,0.0,151.0,151.0,0.0,17.0,39.0,84.0,11.0,0.0,0.0,121.0,109.0,0.0,6.0,18.0,17.0,68.0,0.0,12.0,2017.0
235,13121002900,698.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,353.0,353.0,0.0,0.0,0.0,49.0,93.0,211.0,0.0,249.0,249.0,0.0,0.0,22.0,35.0,0.0,192.0,0.0,54.0,54.0,0.0,0.0,0.0,5.0,21.0,28.0,0.0,2012.0
236,13121002900,694.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,425.0,425.0,0.0,0.0,0.0,70.0,35.0,320.0,0.0,190.0,190.0,0.0,0.0,0.0,0.0,16.0,174.0,0.0,43.0,43.0,0.0,0.0,0.0,5.0,0.0,38.0,0.0,2013.0
237,13121002900,871.0,58.0,58.0,0.0,0.0,12.0,0.0,18.0,28.0,0.0,487.0,487.0,0.0,0.0,0.0,80.0,44.0,363.0,0.0,273.0,273.0,0.0,0.0,0.0,23.0,44.0,206.0,0.0,53.0,53.0,0.0,0.0,0.0,5.0,0.0,48.0,0.0,2014.0
238,13121002900,877.0,62.0,62.0,0.0,12.0,0.0,21.0,29.0,0.0,0.0,411.0,411.0,0.0,0.0,26.0,42.0,305.0,38.0,0.0,361.0,361.0,0.0,0.0,30.0,50.0,153.0,128.0,0.0,43.0,43.0,0.0,0.0,7.0,0.0,24.0,12.0,0.0,2015.0
239,13121002900,869.0,59.0,59.0,0.0,9.0,0.0,20.0,30.0,0.0,0.0,450.0,450.0,0.0,29.0,26.0,31.0,318.0,46.0,0.0,349.0,349.0,0.0,0.0,35.0,26.0,155.0,133.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2016.0
240,13121002900,899.0,68.0,68.0,0.0,11.0,0.0,20.0,30.0,7.0,0.0,416.0,416.0,0.0,0.0,31.0,62.0,241.0,82.0,0.0,405.0,405.0,0.0,0.0,56.0,18.0,197.0,134.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2017.0
241,13121007705,1531.0,101.0,101.0,36.0,16.0,0.0,49.0,0.0,0.0,0.0,594.0,594.0,79.0,26.0,110.0,198.0,140.0,41.0,0.0,466.0,466.0,0.0,0.0,0.0,125.0,268.0,73.0,0.0,370.0,370.0,0.0,0.0,11.0,56.0,56.0,247.0,0.0,2012.0
242,13121007705,1489.0,67.0,67.0,0.0,17.0,0.0,50.0,0.0,0.0,0.0,679.0,679.0,77.0,54.0,136.0,182.0,191.0,39.0,0.0,377.0,358.0,0.0,0.0,0.0,135.0,136.0,87.0,19.0,366.0,357.0,0.0,0.0,42.0,77.0,27.0,211.0,9.0,2013.0
243,13121007705,1486.0,11.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,666.0,666.0,57.0,124.0,102.0,187.0,144.0,52.0,0.0,369.0,340.0,0.0,0.0,0.0,125.0,159.0,56.0,29.0,440.0,431.0,0.0,0.0,38.0,13.0,104.0,276.0,9.0,2014.0
244,13121007705,1499.0,11.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,550.0,550.0,173.0,135.0,126.0,107.0,9.0,0.0,0.0,470.0,440.0,0.0,0.0,98.0,283.0,59.0,0.0,30.0,468.0,458.0,0.0,19.0,0.0,118.0,281.0,40.0,10.0,2015.0
245,13121007705,1430.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,571.0,571.0,165.0,90.0,154.0,154.0,8.0,0.0,0.0,494.0,467.0,0.0,0.0,67.0,328.0,72.0,0.0,27.0,353.0,348.0,0.0,26.0,0.0,137.0,157.0,28.0,5.0,2016.0
246,13121007705,1343.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,475.0,459.0,174.0,99.0,71.0,96.0,19.0,0.0,16.0,486.0,456.0,0.0,7.0,55.0,275.0,119.0,0.0,30.0,370.0,363.0,0.0,35.0,0.0,161.0,148.0,19.0,7.0,2017.0
247,13121009603,1141.0,76.0,76.0,0.0,0.0,0.0,48.0,0.0,28.0,0.0,603.0,603.0,0.0,0.0,99.0,113.0,282.0,109.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,86.0,231.0,0.0,145.0,145.0,0.0,0.0,0.0,35.0,0.0,110.0,0.0,2012.0
248,13121009603,1211.0,72.0,72.0,0.0,0.0,0.0,43.0,0.0,29.0,0.0,711.0,711.0,0.0,14.0,84.0,85.0,310.0,218.0,0.0,296.0,296.0,0.0,0.0,0.0,0.0,23.0,273.0,0.0,132.0,132.0,0.0,0.0,0.0,47.0,0.0,85.0,0.0,2013.0
249,13121009603,1290.0,95.0,95.0,0.0,0.0,0.0,32.0,26.0,37.0,0.0,800.0,800.0,0.0,15.0,87.0,135.0,270.0,293.0,0.0,271.0,271.0,0.0,0.0,0.0,0.0,41.0,230.0,0.0,124.0,124.0,0.0,0.0,0.0,44.0,0.0,80.0,0.0,2014.0
250,13121009603,1373.0,77.0,77.0,0.0,0.0,52.0,15.0,10.0,0.0,0.0,863.0,863.0,15.0,65.0,134.0,305.0,316.0,28.0,0.0,256.0,256.0,0.0,0.0,0.0,34.0,176.0,46.0,0.0,177.0,177.0,0.0,0.0,44.0,0.0,47.0,86.0,0.0,2015.0
251,13121009603,1583.0,136.0,110.0,0.0,0.0,66.0,23.0,21.0,0.0,26.0,1009.0,1009.0,16.0,61.0,100.0,353.0,382.0,97.0,0.0,312.0,312.0,0.0,0.0,0.0,29.0,169.0,114.0,0.0,126.0,126.0,0.0,0.0,43.0,0.0,60.0,23.0,0.0,2016.0
252,13121009603,1516.0,138.0,116.0,0.0,14.0,34.0,30.0,24.0,14.0,22.0,1042.0,1042.0,15.0,30.0,83.0,363.0,330.0,221.0,0.0,313.0,313.0,0.0,0.0,0.0,29.0,137.0,147.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2017.0
253,13121009601,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,259.0,0.0,0.0,0.0,0.0,48.0,211.0,0.0,458.0,440.0,0.0,0.0,0.0,0.0,0.0,440.0,18.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2012.0
254,13121009601,738.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,32.0,209.0,0.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2013.0
255,13121009601,740.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,263.0,263.0,0.0,0.0,0.0,0.0,19.0,244.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,31.0,363.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2014.0
256,13121009601,741.0,32.0,32.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,242.0,242.0,0.0,0.0,0.0,22.0,145.0,75.0,0.0,406.0,406.0,0.0,0.0,0.0,37.0,92.0,277.0,0.0,61.0,61.0,0.0,0.0,0.0,4.0,44.0,13.0,0.0,2015.0
257,13121009601,802.0,51.0,51.0,0.0,0.0,0.0,13.0,28.0,10.0,0.0,309.0,309.0,0.0,0.0,0.0,9.0,175.0,125.0,0.0,371.0,371.0,0.0,0.0,0.0,43.0,105.0,223.0,0.0,71.0,71.0,0.0,0.0,0.0,6.0,51.0,14.0,0.0,2016.0
258,13121009601,950.0,73.0,73.0,0.0,0.0,0.0,23.0,33.0,17.0,0.0,288.0,288.0,0.0,0.0,0.0,8.0,151.0,129.0,0.0,471.0,462.0,0.0,0.0,0.0,37.0,133.0,292.0,9.0,118.0,118.0,0.0,0.0,0.0,2.0,83.0,33.0,0.0,2017.0
259,13121009801,427.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0,14.0,19.0,96.0,14.0,24.0,40.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,145.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,32.0,2012.0
260,13121009801,413.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,34.0,23.0,70.0,15.0,23.0,38.0,0.0,42.0,42.0,8.0,0.0,0.0,0.0,0.0,34.0,0.0,150.0,132.0,0.0,0.0,0.0,0.0,0.0,132.0,18.0,2013.0
261,13121009801,375.0,55.0,55.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,199.0,199.0,34.0,24.0,81.0,18.0,9.0,33.0,0.0,68.0,68.0,10.0,0.0,0.0,0.0,0.0,58.0,0.0,53.0,53.0,0.0,0.0,12.0,0.0,0.0,41.0,0.0,2014.0
262,13121009801,441.0,77.0,77.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,227.0,227.0,79.0,102.0,0.0,10.0,12.0,24.0,0.0,76.0,76.0,11.0,0.0,0.0,0.0,23.0,42.0,0.0,61.0,49.0,0.0,11.0,0.0,0.0,0.0,38.0,12.0,2015.0
263,13121009801,522.0,101.0,101.0,46.0,8.0,0.0,0.0,47.0,0.0,0.0,265.0,265.0,62.0,97.0,0.0,9.0,29.0,68.0,0.0,93.0,93.0,10.0,0.0,0.0,0.0,19.0,64.0,0.0,63.0,53.0,0.0,10.0,0.0,0.0,0.0,43.0,10.0,2016.0
264,13121009801,565.0,106.0,106.0,48.0,8.0,0.0,0.0,50.0,0.0,0.0,304.0,304.0,59.0,107.0,0.0,0.0,84.0,54.0,0.0,92.0,92.0,9.0,0.0,0.0,0.0,22.0,61.0,0.0,63.0,41.0,0.0,12.0,0.0,0.0,0.0,29.0,22.0,2017.0
265,13121011900,876.0,55.0,55.0,6.0,0.0,0.0,9.0,18.0,22.0,0.0,408.0,403.0,21.0,12.0,42.0,63.0,151.0,114.0,5.0,351.0,340.0,0.0,19.0,0.0,86.0,120.0,115.0,11.0,62.0,50.0,0.0,0.0,0.0,0.0,6.0,44.0,12.0,2012.0
266,13121011900,1223.0,159.0,159.0,52.0,49.0,0.0,12.0,22.0,24.0,0.0,573.0,565.0,49.0,17.0,71.0,79.0,179.0,170.0,8.0,428.0,421.0,0.0,43.0,0.0,118.0,113.0,147.0,7.0,63.0,53.0,0.0,0.0,0.0,0.0,7.0,46.0,10.0,2013.0
267,13121011900,1389.0,209.0,209.0,73.0,20.0,24.0,10.0,62.0,20.0,0.0,655.0,645.0,69.0,22.0,78.0,82.0,173.0,221.0,10.0,468.0,458.0,0.0,39.0,0.0,99.0,156.0,164.0,10.0,57.0,47.0,0.0,0.0,0.0,0.0,8.0,39.0,10.0,2014.0
268,13121011900,1538.0,253.0,253.0,96.0,24.0,23.0,77.0,33.0,0.0,0.0,718.0,707.0,110.0,75.0,106.0,186.0,224.0,6.0,11.0,473.0,465.0,37.0,22.0,79.0,151.0,136.0,40.0,8.0,94.0,82.0,0.0,0.0,0.0,11.0,8.0,63.0,12.0,2015.0
269,13121011900,1596.0,323.0,323.0,105.0,43.0,50.0,82.0,43.0,0.0,0.0,769.0,757.0,159.0,84.0,126.0,158.0,216.0,14.0,12.0,453.0,445.0,13.0,41.0,62.0,138.0,132.0,59.0,8.0,51.0,51.0,0.0,0.0,0.0,6.0,16.0,29.0,0.0,2016.0
270,13121011900,1581.0,322.0,322.0,113.0,42.0,71.0,45.0,51.0,0.0,0.0,767.0,767.0,176.0,72.0,88.0,106.0,293.0,32.0,0.0,439.0,429.0,0.0,57.0,41.0,135.0,120.0,76.0,10.0,53.0,53.0,0.0,0.0,0.0,7.0,16.0,30.0,0.0,2017.0
271,13121001202,1289.0,304.0,289.0,0.0,0.0,0.0,0.0,229.0,60.0,15.0,683.0,683.0,0.0,0.0,0.0,53.0,238.0,392.0,0.0,269.0,269.0,0.0,0.0,0.0,0.0,14.0,255.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2012.0
272,13121001202,1417.0,195.0,190.0,0.0,0.0,0.0,1.0,152.0,37.0,5.0,824.0,824.0,0.0,0.0,0.0,105.0,221.0,498.0,0.0,358.0,358.0,0.0,0.0,0.0,0.0,12.0,346.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2013.0
273,13121001202,1458.0,343.0,343.0,0.0,0.0,0.0,15.0,220.0,108.0,0.0,792.0,792.0,0.0,0.0,0.0,117.0,90.0,585.0,0.0,296.0,296.0,0.0,0.0,0.0,0.0,11.0,285.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2014.0
274,13121001202,1534.0,371.0,371.0,0.0,0.0,13.0,260.0,87.0,11.0,0.0,815.0,815.0,0.0,0.0,93.0,151.0,414.0,157.0,0.0,309.0,309.0,0.0,0.0,0.0,12.0,169.0,128.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2015.0
275,13121001202,1538.0,368.0,368.0,0.0,0.0,13.0,262.0,83.0,10.0,0.0,809.0,809.0,0.0,0.0,55.0,228.0,327.0,199.0,0.0,277.0,262.0,0.0,0.0,0.0,10.0,136.0,116.0,15.0,84.0,84.0,0.0,0.0,0.0,0.0,39.0,45.0,0.0,2016.0
276,13121001202,1494.0,369.0,369.0,0.0,0.0,13.0,191.0,136.0,29.0,0.0,772.0,772.0,0.0,0.0,22.0,126.0,398.0,226.0,0.0,284.0,265.0,0.0,0.0,0.0,10.0,158.0,97.0,19.0,69.0,69.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,2017.0
277,13121009102,1293.0,343.0,343.0,0.0,0.0,0.0,296.0,47.0,0.0,0.0,714.0,690.0,0.0,0.0,0.0,121.0,340.0,229.0,24.0,178.0,178.0,0.0,0.0,0.0,0.0,12.0,166.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,41.0,17.0,0.0,2012.0
278,13121009102,1359.0,367.0,367.0,0.0,0.0,0.0,299.0,68.0,0.0,0.0,776.0,776.0,0.0,0.0,0.0,259.0,353.0,164.0,0.0,189.0,189.0,0.0,0.0,0.0,0.0,4.0,185.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2013.0
279,13121009102,1316.0,206.0,206.0,0.0,0.0,0.0,155.0,51.0,0.0,0.0,890.0,890.0,0.0,0.0,0.0,225.0,379.0,286.0,0.0,211.0,211.0,0.0,0.0,0.0,15.0,7.0,189.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2014.0
280,13121009102,1256.0,281.0,281.0,0.0,0.0,176.0,60.0,45.0,0.0,0.0,700.0,700.0,0.0,0.0,215.0,254.0,146.0,85.0,0.0,258.0,258.0,0.0,0.0,15.0,59.0,49.0,135.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2015.0
281,13121009102,1210.0,266.0,266.0,0.0,0.0,171.0,55.0,40.0,0.0,0.0,656.0,656.0,0.0,0.0,198.0,152.0,256.0,50.0,0.0,269.0,269.0,0.0,0.0,14.0,59.0,56.0,140.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2016.0
282,13121009102,1138.0,175.0,175.0,0.0,0.0,119.0,19.0,37.0,0.0,0.0,645.0,645.0,0.0,39.0,172.0,110.0,269.0,55.0,0.0,249.0,249.0,0.0,0.0,16.0,50.0,34.0,149.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,59.0,10.0,0.0,2017.0
283,13089020802,690.0,79.0,79.0,0.0,67.0,12.0,0.0,0.0,0.0,0.0,137.0,137.0,57.0,14.0,15.0,27.0,24.0,0.0,0.0,192.0,181.0,0.0,38.0,7.0,22.0,31.0,83.0,11.0,282.0,235.0,0.0,38.0,0.0,12.0,8.0,177.0,47.0,2012.0
284,13089020802,603.0,64.0,64.0,0.0,55.0,9.0,0.0,0.0,0.0,0.0,112.0,112.0,32.0,33.0,0.0,27.0,20.0,0.0,0.0,221.0,202.0,0.0,31.0,7.0,22.0,54.0,88.0,19.0,206.0,165.0,0.0,50.0,0.0,0.0,0.0,115.0,41.0,2013.0
285,13089020802,586.0,31.0,31.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,105.0,105.0,17.0,41.0,0.0,17.0,30.0,0.0,0.0,263.0,255.0,0.0,0.0,46.0,32.0,61.0,116.0,8.0,187.0,146.0,0.0,52.0,0.0,7.0,0.0,87.0,41.0,2014.0
286,13089020802,612.0,54.0,54.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,70.0,8.0,16.0,51.0,6.0,0.0,0.0,232.0,225.0,0.0,46.0,20.0,70.0,89.0,0.0,7.0,175.0,168.0,50.0,0.0,37.0,28.0,34.0,19.0,7.0,2015.0
287,13089020802,647.0,93.0,93.0,48.0,45.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,58.0,9.0,7.0,12.0,36.0,0.0,0.0,242.0,233.0,0.0,47.0,20.0,75.0,91.0,0.0,9.0,190.0,190.0,38.0,0.0,53.0,44.0,36.0,19.0,0.0,2016.0
288,13089020802,676.0,88.0,88.0,45.0,43.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,89.0,10.0,9.0,12.0,41.0,0.0,0.0,228.0,221.0,18.0,9.0,31.0,84.0,79.0,0.0,7.0,199.0,199.0,23.0,0.0,52.0,54.0,44.0,26.0,0.0,2017.0
289,13121001201,1474.0,230.0,230.0,43.0,17.0,0.0,0.0,131.0,39.0,0.0,833.0,833.0,0.0,71.0,43.0,71.0,415.0,233.0,0.0,363.0,363.0,0.0,0.0,19.0,0.0,110.0,234.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2012.0
290,13121001201,1540.0,220.0,220.0,51.0,0.0,0.0,0.0,157.0,12.0,0.0,832.0,832.0,18.0,57.0,50.0,70.0,375.0,262.0,0.0,444.0,444.0,0.0,0.0,23.0,0.0,117.0,304.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2013.0
291,13121001201,1498.0,229.0,229.0,0.0,59.0,0.0,0.0,146.0,24.0,0.0,843.0,843.0,11.0,56.0,35.0,67.0,312.0,362.0,0.0,400.0,400.0,0.0,0.0,30.0,0.0,114.0,256.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2014.0
292,13121001201,1564.0,318.0,318.0,35.0,0.0,0.0,174.0,58.0,51.0,0.0,730.0,730.0,76.0,14.0,31.0,293.0,260.0,56.0,0.0,516.0,516.0,0.0,39.0,0.0,124.0,204.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0
293,13121001201,1680.0,253.0,253.0,0.0,0.0,0.0,131.0,54.0,68.0,0.0,852.0,852.0,90.0,13.0,27.0,255.0,324.0,143.0,0.0,575.0,575.0,0.0,41.0,0.0,43.0,292.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
